Date,Power_kW,Holiday,Temperature [Cº],HR,Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [w/m2],rain_mm/h,Rain Day
2017-11-13 19:00:00,175.2498202,0,13.79,60.45,3.333,7.3,1020.0,2.713,0.0,0.0
2017-11-13 20:00:00,143.858169,0,13.22,62.73,4.78,5.2829999999999995,1020.0,2.714,0.0,0.0
2017-11-13 21:00:00,134.37541389999998,0,13.34,59.96,4.067,4.5280000000000005,1020.0,2.6310000000000002,0.0,0.0
2017-11-13 22:00:00,123.5947895,0,13.47,59.55,4.885,6.289,1020.0,2.6860000000000004,0.0,0.0
2017-11-13 23:00:00,114.3642409,0,14.08,54.16,6.143,7.04,1020.0,2.603,0.0,0.0
2017-11-14 00:00:00,116.1162912,0,14.06,46.12,6.541,8.05,1020.0,3.378,0.0,0.0
2017-11-14 01:00:00,114.1700105,0,13.44,44.73,5.472,6.289,1020.0,2.326,0.0,0.0
2017-11-14 02:00:00,113.5651335,0,12.77,45.5,4.675,5.535,1020.0,2.742,0.0,0.0
2017-11-14 03:00:00,111.9652443,0,11.99,45.31,2.725,6.541,1020.0,1.8,0.0,0.0
2017-11-14 04:00:00,110.89279109999998,0,11.38,46.57,4.319,6.541,1020.0,2.16,0.0,0.0
2017-11-14 05:00:00,116.9760956,0,10.78,46.77,6.289,8.55,1020.0,2.548,0.0,0.0
2017-11-14 06:00:00,133.03170790000001,0,10.33,47.73,7.69,8.81,1020.0,2.022,0.0,0.0
2017-11-14 07:00:00,160.0399892,0,10.05,48.48,6.185,8.55,1021.0,2.742,0.0,0.0
2017-11-14 08:00:00,217.1250991,0,10.61,46.44,0.5660000000000001,4.025,1021.0,83.0,0.0,0.0
2017-11-14 09:00:00,257.7267875,0,10.82,45.7,5.492999999999999,6.541,1021.0,245.1,0.0,0.0
2017-11-14 10:00:00,276.8191335,0,11.25,44.97,1.929,4.025,1021.0,394.8,0.0,0.0
2017-11-14 11:00:00,279.9065178,0,12.59,42.91,3.2289999999999996,5.7860000000000005,1021.0,503.5,0.0,0.0
2017-11-14 12:00:00,271.206754,0,12.94,43.5,4.361000000000001,5.032,1020.0,556.5,0.0,0.0
2017-11-14 13:00:00,275.8264236,0,14.88,38.42,2.2430000000000003,2.767,1020.0,551.6,0.0,0.0
2017-11-14 14:00:00,293.2613229,0,16.4,32.55,0.6920000000000001,1.258,1019.0,486.7,0.0,0.0
2017-11-14 15:00:00,287.85405739999993,0,16.38,31.2,1.237,2.767,1019.0,369.5,0.0,0.0
2017-11-14 16:00:00,283.54561689999997,0,17.0,29.17,1.3630000000000002,1.5090000000000001,1018.0,214.4,0.0,0.0
2017-11-14 17:00:00,279.6804738,0,16.2,30.32,2.222,2.516,1018.0,44.66,0.0,0.0
2017-11-14 18:00:00,240.0179145,0,15.63,33.82,2.411,2.767,1019.0,2.741,0.0,0.0
2017-11-14 19:00:00,201.01088280000002,0,15.33,34.96,3.1660000000000004,3.7739999999999996,1019.0,2.7689999999999997,0.0,0.0
2017-11-14 20:00:00,165.4064412,0,15.32,30.1,3.4589999999999996,3.7739999999999996,1019.0,2.741,0.0,0.0
2017-11-14 21:00:00,158.4424023,0,14.81,32.0,2.6,3.0189999999999997,1019.0,2.575,0.0,0.0
2017-11-14 22:00:00,144.77887969999998,0,14.43,33.59,0.985,1.5090000000000001,1019.0,2.6310000000000002,0.0,0.0
2017-11-14 23:00:00,131.0287069,0,13.67,36.17,0.0,0.0,1019.0,2.576,0.0,0.0
2017-11-15 00:00:00,134.3134611,0,13.16,42.99,1.635,2.013,1019.0,2.4930000000000003,0.0,0.0
2017-11-15 01:00:00,133.2324266,0,11.93,61.27,1.845,2.516,1019.0,1.7719999999999998,0.0,0.0
2017-11-15 02:00:00,132.7202695,0,12.4,45.87,3.208,3.7739999999999996,1019.0,2.188,0.0,0.0
2017-11-15 03:00:00,131.8269771,0,10.27,62.5,2.5789999999999997,4.025,1019.0,2.077,0.0,0.0
2017-11-15 04:00:00,124.14441129999999,0,10.09,57.43,2.495,4.025,1019.0,2.2159999999999997,0.0,0.0
2017-11-15 05:00:00,115.6665055,0,9.34,62.18,3.8369999999999997,4.025,1020.0,2.05,0.0,0.0
2017-11-15 06:00:00,133.15979950000002,0,8.68,67.16,4.57,5.7860000000000005,1020.0,1.8840000000000001,0.0,0.0
2017-11-15 07:00:00,165.81311110000001,0,8.45,62.33,4.046,4.78,1020.0,2.77,0.0,0.0
2017-11-15 08:00:00,223.8787915,0,8.61,65.88,2.495,4.025,1021.0,78.3,0.0,0.0
2017-11-15 09:00:00,254.21284980000001,0,9.76,56.39,4.109,4.78,1021.0,238.5,0.0,0.0
2017-11-15 10:00:00,282.9790418,0,10.82,52.48,0.608,2.013,1021.0,390.3,0.0,0.0
2017-11-15 11:00:00,280.1405152,0,11.75,47.98,3.5639999999999996,4.025,1021.0,497.8,0.0,0.0
2017-11-15 12:00:00,284.01403030000006,0,13.59,41.66,1.929,2.767,1021.0,551.6,0.0,0.0
2017-11-15 13:00:00,281.4513611,0,15.35,35.98,1.0270000000000001,1.5090000000000001,1020.0,545.5,0.0,0.0
2017-11-15 14:00:00,307.9903918,0,16.34,31.29,1.8030000000000002,2.516,1019.0,482.9,0.0,0.0
2017-11-15 15:00:00,333.4433648,0,17.75,27.38,1.8869999999999998,2.2640000000000002,1019.0,364.6,0.0,0.0
2017-11-15 16:00:00,312.3563898,0,19.38,23.26,0.084,0.503,1019.0,205.8,0.0,0.0
2017-11-15 17:00:00,303.2005613,0,17.02,35.38,1.824,2.013,1019.0,40.2,0.0,0.0
2017-11-15 18:00:00,268.8385245,0,15.32,43.93,2.096,2.2640000000000002,1019.0,2.602,0.0,0.0
2017-11-15 19:00:00,203.26964840000002,0,14.69,48.53,2.138,2.767,1019.0,2.99,0.0,0.0
2017-11-15 20:00:00,156.5553535,0,14.33,44.22,3.3960000000000004,3.522,1020.0,2.7969999999999997,0.0,0.0
2017-11-15 21:00:00,140.09307130000002,0,14.03,43.74,2.8930000000000002,3.2710000000000004,1020.0,2.88,0.0,0.0
2017-11-15 22:00:00,135.86939730000003,0,14.18,42.25,2.9560000000000004,3.2710000000000004,1020.0,2.548,0.0,0.0
2017-11-15 23:00:00,130.9491729,0,14.24,40.2,2.076,2.516,1020.0,3.1289999999999996,0.0,0.0
2017-11-16 00:00:00,129.0897517,0,13.7,41.05,0.608,1.5090000000000001,1020.0,2.299,0.0,0.0
2017-11-16 01:00:00,131.0921248,0,12.18,61.73,0.35600000000000004,1.006,1020.0,2.52,0.0,0.0
2017-11-16 02:00:00,129.6803963,0,12.2,57.35,1.216,1.258,1020.0,2.4930000000000003,0.0,0.0
2017-11-16 03:00:00,129.7371166,0,11.34,72.0,1.405,1.761,1020.0,2.3819999999999997,0.0,0.0
2017-11-16 04:00:00,128.6885236,0,11.34,68.08,2.18,2.516,1020.0,2.465,0.0,0.0
2017-11-16 05:00:00,133.0913584,0,12.41,48.37,2.2640000000000002,2.516,1020.0,2.7969999999999997,0.0,0.0
2017-11-16 06:00:00,155.65327050000002,0,11.76,50.06,1.1320000000000001,1.258,1020.0,2.049,0.0,0.0
2017-11-16 07:00:00,172.5854312,0,11.18,51.05,1.8869999999999998,2.013,1020.0,2.6310000000000002,0.0,0.0
2017-11-16 08:00:00,222.3203437,0,11.21,54.39,0.126,0.503,1021.0,73.8,0.0,0.0
2017-11-16 09:00:00,252.59872819999995,0,11.31,53.35,2.285,2.516,1022.0,232.7,0.0,0.0
2017-11-16 10:00:00,322.8569708,0,13.68,51.67,0.8390000000000001,1.258,1022.0,378.8,0.0,0.0
2017-11-16 11:00:00,320.9868753,0,16.36,41.78,1.1740000000000002,1.5090000000000001,1022.0,490.0,0.0,0.0
2017-11-16 12:00:00,295.638343,0,16.85,39.87,0.21,0.755,1021.0,543.6,0.0,0.0
2017-11-16 13:00:00,293.8603395,0,18.38,28.25,0.943,1.5090000000000001,1020.0,542.3,0.0,0.0
2017-11-16 14:00:00,314.4288784,0,18.22,27.75,1.216,1.761,1020.0,477.9,0.0,0.0
2017-11-16 15:00:00,306.103343,0,17.91,27.1,2.642,3.0189999999999997,1020.0,356.7,0.0,0.0
2017-11-16 16:00:00,300.31912819999997,0,18.58,30.82,2.0340000000000003,2.2640000000000002,1020.0,188.8,0.0,0.0
2017-11-16 17:00:00,267.3097973,0,16.99,42.43,3.585,4.025,1020.0,35.82,0.0,0.0
2017-11-16 18:00:00,232.18046669999998,0,15.98,44.25,3.522,4.5280000000000005,1020.0,3.1010000000000004,0.0,0.0
2017-11-16 19:00:00,199.53364340000002,0,14.8,46.07,4.2139999999999995,5.032,1021.0,2.575,0.0,0.0
2017-11-16 20:00:00,163.590973,0,14.09,43.58,4.7589999999999995,5.2829999999999995,1021.0,2.492,0.0,0.0
2017-11-16 21:00:00,144.53692890000002,0,14.0,44.0,4.067,4.5280000000000005,1021.0,2.4090000000000003,0.0,0.0
2017-11-16 22:00:00,136.0297211,0,14.09,42.02,3.2289999999999996,3.7739999999999996,1021.0,2.852,0.0,0.0
2017-11-16 23:00:00,119.158676,0,13.85,42.09,2.3480000000000003,2.516,1021.0,2.52,0.0,0.0
2017-11-17 00:00:00,117.55732169999999,0,13.42,43.47,1.8869999999999998,2.2640000000000002,1021.0,2.16,0.0,0.0
2017-11-17 01:00:00,115.73871399999999,0,12.6,46.5,1.8869999999999998,2.013,1021.0,2.3819999999999997,0.0,0.0
2017-11-17 02:00:00,112.5998419,0,12.41,47.31,1.426,2.013,1021.0,2.7969999999999997,0.0,0.0
2017-11-17 03:00:00,111.259694,0,12.08,47.04,1.153,1.258,1021.0,3.13,0.0,0.0
2017-11-17 04:00:00,109.4000635,0,11.17,62.95,2.516,2.767,1021.0,2.437,0.0,0.0
2017-11-17 05:00:00,112.2806594,0,11.35,58.99,2.935,3.0189999999999997,1021.0,1.883,0.0,0.0
2017-11-17 06:00:00,127.76404550000001,0,10.93,56.16,3.2710000000000004,3.522,1021.0,2.077,0.0,0.0
2017-11-17 07:00:00,162.9398407,0,10.78,55.26,2.516,2.767,1021.0,2.105,0.0,0.0
2017-11-17 08:00:00,210.1110375,0,10.78,55.72,1.426,1.761,1022.0,68.3,0.0,0.0
2017-11-17 09:00:00,252.7789355,0,11.68,55.47,1.405,2.013,1022.0,227.0,0.0,0.0
2017-11-17 10:00:00,283.26515489999997,0,12.6,57.54,1.614,2.013,1022.0,376.3,0.0,0.0
2017-11-17 11:00:00,286.5220722,0,14.82,44.24,0.818,1.5090000000000001,1022.0,485.4,0.0,0.0
2017-11-17 12:00:00,268.6717124,0,17.28,33.97,0.818,1.258,1021.0,538.9,0.0,0.0
2017-11-17 13:00:00,268.1497182,0,17.73,38.71,0.419,1.258,1020.0,536.8,0.0,0.0
2017-11-17 14:00:00,287.7571515,0,17.44,36.04,0.985,1.258,1020.0,471.3,0.0,0.0
2017-11-17 15:00:00,302.22124660000003,0,18.35,30.61,1.4680000000000002,2.013,1019.0,348.2,0.0,0.0
2017-11-17 16:00:00,280.6156262,0,19.41,27.89,0.797,1.006,1019.0,179.3,0.0,0.0
2017-11-17 17:00:00,251.7812024,0,17.98,42.18,2.474,3.0189999999999997,1019.0,32.72,0.0,0.0
2017-11-17 18:00:00,247.8800597,0,16.04,58.12,2.9560000000000004,3.2710000000000004,1020.0,2.242,0.0,0.0
2017-11-17 19:00:00,189.83258840000002,0,14.89,60.32,2.7039999999999997,3.2710000000000004,1020.0,2.907,0.0,0.0
2017-11-17 20:00:00,161.55176310000002,0,14.73,53.86,3.543,4.025,1020.0,2.52,0.0,0.0
2017-11-17 21:00:00,159.89703730000002,0,14.26,52.58,2.9139999999999997,3.2710000000000004,1020.0,2.437,0.0,0.0
2017-11-17 22:00:00,138.75250480000003,0,14.04,50.41,2.7039999999999997,3.522,1021.0,2.049,0.0,0.0
2017-11-17 23:00:00,131.1195431,0,14.59,45.92,2.411,2.767,1020.0,1.689,0.0,0.0
2017-11-18 00:00:00,132.09425320000003,0,13.35,53.56,2.013,2.516,1020.0,1.828,0.0,0.0
2017-11-18 01:00:00,130.3602027,0,13.48,53.5,2.6210000000000004,2.767,1020.0,2.354,0.0,0.0
2017-11-18 02:00:00,130.0742989,0,12.36,61.35,2.138,2.2640000000000002,1020.0,2.6310000000000002,0.0,0.0
2017-11-18 03:00:00,128.5403392,0,13.56,45.85,3.2710000000000004,3.522,1020.0,2.991,0.0,0.0
2017-11-18 04:00:00,127.7694873,0,12.31,52.79,0.755,1.006,1020.0,2.3819999999999997,0.0,0.0
2017-11-18 05:00:00,122.43359309999998,0,10.86,74.0,1.069,1.258,1020.0,1.745,0.0,0.0
2017-11-18 06:00:00,112.64295770000001,0,11.46,62.36,0.0,0.0,1020.0,2.271,0.0,0.0
2017-11-18 07:00:00,113.1046735,0,11.14,62.87,0.0,0.0,1020.0,1.551,0.0,0.0
2017-11-18 08:00:00,116.80781840000002,0,10.07,77.0,0.461,0.755,1020.0,62.77,0.0,0.0
2017-11-18 09:00:00,121.24707140000001,0,11.85,66.24,1.1740000000000002,1.5090000000000001,1021.0,217.9,0.0,0.0
2017-11-18 10:00:00,120.90654029999999,0,13.2,54.11,1.845,2.013,1021.0,366.9,0.0,0.0
2017-11-18 11:00:00,129.15107659999998,0,15.35,47.08,0.0,0.0,1021.0,477.1,0.0,0.0
2017-11-18 12:00:00,130.0219739,0,16.83,37.18,1.405,2.013,1020.0,535.4,0.0,0.0
2017-11-18 13:00:00,129.80199960000002,0,18.63,33.19,1.006,1.258,1019.0,528.6,0.0,0.0
2017-11-18 14:00:00,130.2773199,0,19.3,30.2,1.1320000000000001,2.013,1019.0,467.1,0.0,0.0
2017-11-18 15:00:00,124.86984509999999,0,19.7,34.11,1.006,2.013,1019.0,341.4,0.0,0.0
2017-11-18 16:00:00,124.05043559999999,0,18.43,41.23,1.8659999999999999,2.2640000000000002,1019.0,175.3,0.0,0.0
2017-11-18 17:00:00,125.2943055,0,17.6,43.41,1.405,1.5090000000000001,1019.0,31.39,0.0,0.0
2017-11-18 18:00:00,126.53273359999999,0,17.19,48.07,0.0,0.0,1019.0,2.492,0.0,0.0
2017-11-18 19:00:00,123.82815900000001,0,16.28,50.6,0.0,0.0,1019.0,2.935,0.0,0.0
2017-11-18 20:00:00,119.6612053,0,15.91,49.09,3.1660000000000004,3.522,1020.0,2.99,0.0,0.0
2017-11-18 21:00:00,111.7251772,0,15.78,46.26,2.474,2.767,1020.0,2.464,0.0,0.0
2017-11-18 22:00:00,111.5874578,0,15.68,42.28,2.9139999999999997,3.2710000000000004,1020.0,2.021,0.0,0.0
2017-11-18 23:00:00,111.2686939,0,15.27,41.69,2.0340000000000003,2.516,1020.0,2.353,0.0,0.0
2017-11-19 00:00:00,109.5210389,0,14.83,44.05,0.629,1.006,1020.0,2.6310000000000002,0.0,0.0
2017-11-19 01:00:00,109.31697140000001,0,13.94,48.74,1.9080000000000001,2.2640000000000002,1020.0,2.215,0.0,0.0
2017-11-19 02:00:00,109.64075849999999,0,13.86,50.04,2.5580000000000003,2.767,1020.0,2.299,0.0,0.0
2017-11-19 03:00:00,109.41304009999999,0,12.91,53.97,2.5789999999999997,3.0189999999999997,1020.0,2.271,0.0,0.0
2017-11-19 04:00:00,108.3238429,0,12.81,52.35,4.885,5.2829999999999995,1020.0,2.52,0.0,0.0
2017-11-19 05:00:00,109.830175,0,12.26,52.61,3.8989999999999996,4.277,1020.0,2.3819999999999997,0.0,0.0
2017-11-19 06:00:00,107.9353821,0,11.43,57.61,4.13,4.78,1020.0,2.133,0.0,0.0
2017-11-19 07:00:00,106.85706850000001,0,11.3,56.62,4.319,5.032,1020.0,2.659,0.0,0.0
2017-11-19 08:00:00,107.5398051,0,11.28,55.54,3.25,4.277,1021.0,62.98,0.0,0.0
2017-11-19 09:00:00,109.0944855,0,12.95,45.85,4.99,6.541,1022.0,222.0,0.0,0.0
2017-11-19 10:00:00,110.36995970000001,0,13.22,46.69,5.577000000000001,7.04,1022.0,370.4,0.0,0.0
2017-11-19 11:00:00,110.1981244,0,14.6,45.69,3.1660000000000004,4.78,1022.0,478.9,0.0,0.0
2017-11-19 12:00:00,110.0105916,0,15.88,40.76,3.3960000000000004,4.5280000000000005,1022.0,533.0,0.0,0.0
2017-11-19 13:00:00,110.72890919999999,0,17.19,35.96,2.138,3.0189999999999997,1021.0,526.5,0.0,0.0
2017-11-19 14:00:00,111.48699380000001,0,17.66,32.65,2.117,2.767,1020.0,465.3,0.0,0.0
2017-11-19 15:00:00,112.3382169,0,18.85,29.87,2.096,3.522,1020.0,353.5,0.0,0.0
2017-11-19 16:00:00,112.3874024,0,18.47,32.76,2.9139999999999997,3.522,1020.0,201.6,0.0,0.0
2017-11-19 17:00:00,112.76142150000001,0,18.31,33.18,2.013,2.2640000000000002,1020.0,35.93,0.0,0.0
2017-11-19 18:00:00,112.34742609999999,0,18.0,33.4,2.767,3.0189999999999997,1021.0,3.267,0.0,0.0
2017-11-19 19:00:00,112.6854456,0,17.69,33.47,2.5789999999999997,2.767,1021.0,3.0180000000000002,0.0,0.0
2017-11-19 20:00:00,110.97441809999998,0,18.25,31.14,2.013,2.2640000000000002,1021.0,3.073,0.0,0.0
2017-11-19 21:00:00,110.71153729999999,0,17.65,32.53,3.082,3.522,1022.0,2.741,0.0,0.0
2017-11-19 22:00:00,110.0484749,0,17.32,34.52,3.6060000000000003,3.7739999999999996,1022.0,2.326,0.0,0.0
2017-11-19 23:00:00,110.5832364,0,16.88,36.03,4.382,4.5280000000000005,1022.0,2.215,0.0,0.0
2017-11-20 00:00:00,114.3583805,0,16.16,38.31,3.4589999999999996,3.7739999999999996,1022.0,2.7969999999999997,0.0,0.0
2017-11-20 01:00:00,112.74111940000002,0,15.11,41.0,4.99,5.7860000000000005,1022.0,1.661,0.0,0.0
2017-11-20 02:00:00,110.0984976,0,14.31,43.44,3.585,4.5280000000000005,1022.0,2.907,0.0,0.0
2017-11-20 03:00:00,108.65809499999999,0,13.46,46.92,3.92,4.277,1022.0,1.883,0.0,0.0
2017-11-20 04:00:00,108.94651040000001,0,11.85,53.84,4.7589999999999995,7.04,1022.0,1.911,0.0,0.0
2017-11-20 05:00:00,112.82316499999999,0,12.09,51.26,3.292,4.78,1022.0,1.385,0.0,0.0
2017-11-20 06:00:00,135.2155441,0,11.91,51.5,5.053,5.7860000000000005,1022.0,1.8559999999999999,0.0,0.0
2017-11-20 07:00:00,165.05753810000002,0,10.94,58.79,0.0,0.0,1023.0,2.326,0.0,0.0
2017-11-20 08:00:00,215.55660490000002,0,10.8,58.75,5.4510000000000005,5.7860000000000005,1023.0,61.57,0.0,0.0
2017-11-20 09:00:00,248.8526768,0,11.31,53.6,4.466,5.2829999999999995,1023.0,223.1,0.0,0.0
2017-11-20 10:00:00,280.3900008,0,12.73,50.8,0.0,0.0,1024.0,370.5,0.0,0.0
2017-11-20 11:00:00,290.28172810000007,0,13.67,48.29,1.95,3.0189999999999997,1024.0,479.4,0.0,0.0
2017-11-20 12:00:00,276.5453691,0,15.92,43.26,1.195,2.013,1023.0,534.1,0.0,0.0
2017-11-20 13:00:00,271.0236165,0,16.92,35.83,3.1660000000000004,3.522,1022.0,532.9,0.0,0.0
2017-11-20 14:00:00,293.9536873,0,18.03,32.21,2.0340000000000003,2.516,1022.0,469.7,0.0,0.0
2017-11-20 15:00:00,288.99830049999997,0,19.55,29.6,2.0340000000000003,2.2640000000000002,1021.0,349.4,0.0,0.0
2017-11-20 16:00:00,290.4885165,0,19.78,29.7,1.216,1.761,1021.0,194.5,0.0,0.0
2017-11-20 17:00:00,267.1844266,0,19.33,28.88,2.411,2.767,1021.0,34.9,0.0,0.0
2017-11-20 18:00:00,230.3423941,0,19.03,28.9,2.117,2.2640000000000002,1022.0,2.5469999999999997,0.0,0.0
2017-11-20 19:00:00,186.9356671,0,18.33,30.04,0.0,0.0,1022.0,2.99,0.0,0.0
2017-11-20 20:00:00,165.37755780000003,0,17.92,30.83,0.0,0.0,1022.0,2.63,0.0,0.0
2017-11-20 21:00:00,130.4108533,0,17.48,32.48,0.0,0.0,1022.0,2.658,0.0,0.0
2017-11-20 22:00:00,124.85875220000001,0,16.72,36.11,0.0,0.0,1022.0,3.2119999999999997,0.0,0.0
2017-11-20 23:00:00,120.23824540000001,0,14.49,50.62,0.0,0.0,1022.0,2.437,0.0,0.0
2017-11-21 00:00:00,116.89844529999999,0,13.4,54.95,0.0,0.0,1022.0,2.049,0.0,0.0
2017-11-21 01:00:00,116.8590969,0,12.38,54.72,0.0,0.0,1022.0,2.7969999999999997,0.0,0.0
2017-11-21 02:00:00,115.1124884,0,11.28,62.07,0.0,0.0,1022.0,1.662,0.0,0.0
2017-11-21 03:00:00,115.4201594,0,10.75,58.49,0.0,0.0,1022.0,1.662,0.0,0.0
2017-11-21 04:00:00,114.7558412,0,9.82,71.5,0.0,0.0,1021.0,1.163,0.0,0.0
2017-11-21 05:00:00,119.61201979999998,0,9.36,67.78,0.0,0.0,1022.0,1.357,0.0,0.0
2017-11-21 06:00:00,140.7220178,0,8.92,71.9,0.0,0.0,1021.0,1.579,0.0,0.0
2017-11-21 07:00:00,179.5473771,0,8.46,73.0,0.0,0.0,1022.0,2.6039999999999996,0.0,0.0
2017-11-21 08:00:00,220.9488008,0,8.83,70.4,0.0,0.0,1022.0,55.18,0.0,0.0
2017-11-21 09:00:00,254.4466379,0,9.67,66.3,0.0,0.0,1022.0,211.6,0.0,0.0
2017-11-21 10:00:00,279.56012630000004,0,11.13,61.58,0.0,0.0,1022.0,356.4,0.0,0.0
2017-11-21 11:00:00,284.181261,0,14.99,44.5,0.0,0.0,1022.0,457.7,0.0,0.0
2017-11-21 12:00:00,267.79872209999996,0,15.89,46.43,0.0,0.0,1021.0,512.3,0.0,0.0
2017-11-21 13:00:00,268.2317638,0,17.36,54.75,0.0,0.0,1020.0,504.8,0.0,0.0
2017-11-21 14:00:00,291.06534730000004,0,18.71,49.46,2.2430000000000003,6.037999999999999,1019.0,448.6,0.0,0.0
2017-11-21 15:00:00,289.46169069999996,0,18.37,56.18,0.0,0.0,1019.0,334.5,0.0,0.0
2017-11-21 16:00:00,288.2711923,0,17.48,64.5,3.7319999999999998,7.55,1019.0,177.6,0.0,0.0
2017-11-21 17:00:00,262.14238959999994,0,16.76,67.4,5.702000000000001,7.04,1019.0,18.88,0.0,0.0
2017-11-21 18:00:00,211.2837454,0,15.95,74.0,3.145,4.277,1019.0,2.436,0.0,0.0
2017-11-21 19:00:00,179.83935060000002,0,15.87,79.1,3.0610000000000004,5.032,1019.0,2.1319999999999997,0.0,0.0
2017-11-21 20:00:00,137.43328689999998,0,15.67,81.8,0.0,0.0,1019.0,1.08,0.0,0.0
2017-11-21 21:00:00,129.2875402,0,15.5,82.3,1.1740000000000002,3.522,1018.0,1.855,0.0,0.0
2017-11-21 22:00:00,123.04035379999999,0,15.47,81.8,0.0,0.0,1018.0,3.156,0.0,0.0
2017-11-21 23:00:00,119.2530703,0,15.46,81.3,0.0,0.0,1018.0,3.655,0.0,0.0
2017-11-22 00:00:00,118.13268740000001,0,15.29,83.0,0.0,0.0,1017.0,5.095,0.0,0.0
2017-11-22 01:00:00,116.1376398,0,14.04,84.8,0.0,0.0,1017.0,8.31,0.0,0.0
2017-11-22 02:00:00,114.95823429999999,0,13.23,88.8,0.0,0.0,1017.0,5.6770000000000005,0.0,0.0
2017-11-22 03:00:00,114.6618655,0,11.92,90.5,0.0,0.0,1016.0,7.53,0.0,0.0
2017-11-22 04:00:00,114.1993125,0,11.49,91.6,0.0,0.0,1016.0,9.06,0.0,0.0
2017-11-22 05:00:00,117.5615077,0,11.12,92.2,0.0,0.0,1016.0,8.11,0.0,0.0
2017-11-22 06:00:00,149.7156388,0,10.85,92.6,0.0,0.0,1015.0,6.287000000000001,0.0,0.0
2017-11-22 07:00:00,175.7012803,0,10.39,92.9,0.0,0.0,1015.0,5.733,0.0,0.0
2017-11-22 08:00:00,218.6906631,0,9.7,93.3,0.0,0.0,1016.0,23.62,0.0,0.0
2017-11-22 09:00:00,259.6942075,0,9.87,93.3,0.0,0.0,1016.0,121.6,0.0,0.0
2017-11-22 10:00:00,282.65923139999995,0,10.49,92.1,0.0,0.0,1016.0,141.2,0.0,0.0
2017-11-22 11:00:00,291.78471139999994,0,11.57,78.8,0.0,0.0,1016.0,236.3,0.0,0.0
2017-11-22 12:00:00,273.25621960000007,0,14.01,68.82,0.0,0.0,1015.0,408.8,0.0,0.0
2017-11-22 13:00:00,283.1776675,0,16.09,63.7,0.0,0.0,1014.0,237.4,0.0,0.0
2017-11-22 14:00:00,301.21137410000006,0,16.54,65.05,0.0,0.0,1013.0,201.7,0.0,0.0
2017-11-22 15:00:00,316.1032784,0,17.46,60.0,0.0,0.0,1012.0,153.0,0.0,0.0
2017-11-22 16:00:00,309.9082077,0,18.09,57.82,0.0,0.0,1012.0,70.3,0.0,0.0
2017-11-22 17:00:00,271.9378389,0,17.7,61.54,0.0,0.0,1012.0,13.98,0.0,0.0
2017-11-22 18:00:00,241.3965736,0,17.62,63.48,0.0,0.0,1012.0,6.257000000000001,0.0,0.0
2017-11-22 19:00:00,215.2993752,0,17.64,61.28,0.0,0.0,1012.0,5.5920000000000005,0.1,0.1
2017-11-22 20:00:00,136.45480940000002,0,17.72,61.88,0.0,0.0,1012.0,6.146,0.0,0.1
2017-11-22 21:00:00,125.70704509999999,0,17.65,62.21,0.0,0.0,1012.0,5.675,0.0,0.1
2017-11-22 22:00:00,121.30253590000002,0,17.63,63.63,0.0,0.0,1013.0,5.5920000000000005,0.0,0.1
2017-11-22 23:00:00,123.9926688,0,17.5,66.0,0.0,0.0,1013.0,5.757999999999999,0.0,0.1
2017-11-23 00:00:00,122.90807620000001,0,17.32,67.93,0.0,0.0,1013.0,5.565,0.0,0.1
2017-11-23 01:00:00,118.4541722,0,17.11,70.0,0.0,0.0,1013.0,5.454,0.0,0.0
2017-11-23 02:00:00,116.09431470000001,0,16.85,72.6,0.0,0.0,1013.0,5.1770000000000005,0.0,0.0
2017-11-23 03:00:00,115.891503,0,16.65,74.4,0.0,0.0,1013.0,4.845,0.0,0.0
2017-11-23 04:00:00,114.78618970000001,0,16.48,75.5,0.0,0.0,1013.0,4.928999999999999,0.0,0.0
2017-11-23 05:00:00,119.129374,0,16.59,75.3,0.0,0.0,1013.0,4.652,0.0,0.0
2017-11-23 06:00:00,134.85178069999998,0,16.5,75.5,0.0,0.0,1014.0,4.486000000000001,0.0,0.0
2017-11-23 07:00:00,176.6579906,0,16.54,74.3,0.0,0.0,1014.0,4.485,0.0,0.0
2017-11-23 08:00:00,206.6935871,0,16.48,73.0,0.0,0.0,1015.0,38.63,0.0,0.0
2017-11-23 09:00:00,253.7810639,0,17.79,64.54,0.0,0.0,1015.0,127.0,0.0,0.0
2017-11-23 10:00:00,277.34510439999997,0,18.75,55.99,0.0,0.0,1015.0,215.0,0.0,0.0
2017-11-23 11:00:00,293.81575860000004,0,19.11,56.73,0.0,0.0,1016.0,299.3,0.0,0.0
2017-11-23 12:00:00,277.4593822,0,19.59,53.79,0.0,0.0,1015.0,547.7,0.0,0.0
2017-11-23 13:00:00,271.8440725,0,19.71,53.76,0.0,0.0,1015.0,339.0,0.0,0.0
2017-11-23 14:00:00,307.6695349,0,18.8,59.41,0.0,0.0,1014.0,45.42,0.0,0.0
2017-11-23 15:00:00,324.7565776,0,16.17,83.5,0.0,0.0,1014.0,13.51,1.1,1.1
2017-11-23 16:00:00,320.6132748,0,16.77,84.3,0.0,0.0,1014.0,9.44,0.5,1.6
2017-11-23 17:00:00,293.9819428,0,16.44,88.1,0.0,0.0,1014.0,6.7829999999999995,7.9,9.5
